Size,Cluster Volume,Cluster cutedges,Conductance,Lower,Upper,Internal edges,Conn value,Final Gap,Cut size,Cluster 1 size,Cluster 2 size
52,180,74,0.411111,0.0845062,0.822222,53,0.451932,1.0993,1,53.0,7.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,2.0,2.0
170,1002,400,0.399202,0.079681,0.798403,301,0.590025,1.47801,1,346.0,2.0
63,327,175,0.535168,0.143202,1.07034,76,0.479748,0.896443,1,178.0,7.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,467.0,4.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,5.0,1.0
366,2643,923,0.349224,0.0609788,0.698449,860,0.686634,1.96617,1,342.0,3.0
3,4,0,0.0,0.0,0.0,115,0.506617,1.07226,1,53.0,13.0
127,642,200,0.311526,0.0485244,0.623053,221,0.619817,1.98961,1,2.0,1.0
545,5262,2474,0.470163,0.110527,0.940327,1394,0.687368,1.46198,1,73.0,13.0
28,113,49,0.433628,0.0940168,0.867257,32,0.556655,1.28372,1,3.0,1.0
94,499,149,0.298597,0.0445801,0.597194,175,0.690005,2.31082,1,2.0,1.0
3,4,0,0.0,0.0,0.0,85,0.550295,1.37817,1,123.0,4.0
239,2125,1033,0.486118,0.118155,0.972235,546,0.686586,1.41239,1,22.0,22.0
2,2,0,0.0,0.0,0.0,52,0.517448,0.893773,1,201.0,9.0
106,453,139,0.306843,0.0470764,0.613687,157,0.557635,1.81733,1,59.0,4.0
453,5335,1575,0.29522,0.0435775,0.59044,1880,1.11349,3.77171,1,2.0,1.0
2,2,0,0.0,0.0,0.0,3945,1.19106,4.39621,1,414.0,2.0
53,218,102,0.46789,0.10946,0.93578,58,0.467975,1.00018,1,92.0,8.0
5,15,3,0.2,0.02,0.4,6,1.02033,5.10164,2,121.0,1.0
46,172,54,0.313953,0.0492834,0.627907,59,0.573738,1.82746,1,232.0,4.0
61,205,81,0.395122,0.0780607,0.790244,62,0.439663,1.11273,1,35.0,19.0
2,2,0,0.0,0.0,0.0,190,0.656922,1.77134,1,86.0,4.0
62,207,81,0.391304,0.0765595,0.782609,63,0.438749,1.12125,1,7.0,4.0
67,275,109,0.396364,0.0785521,0.792727,83,0.507846,1.28126,1,1.0,1.0
181,828,300,0.362319,0.0656375,0.724638,264,0.499845,1.37957,1,1.0,1.0
6,16,6,0.375,0.0703125,0.75,5,0.692068,1.84552,1,25.0,22.0
100,435,125,0.287356,0.0412868,0.574713,155,0.587457,2.04435,1,162.0,6.0
16,44,6,0.136364,0.00929752,0.272727,19,0.722564,5.2988,1,5.0,1.0
157,835,183,0.219162,0.0240159,0.438323,326,0.710697,3.2428,1,30.0,3.0
628,4653,1037,0.222867,0.0248348,0.445734,1808,0.784948,3.52205,1,136.0,3.0
2,2,0,0.0,0.0,0.0,11870,1.89602,6.95575,2,122.0,8.0
580,5246,1854,0.353412,0.0624501,0.706824,1696,0.786095,2.2243,1,383.0,2.0
254,2043,911,0.445913,0.0994191,0.891826,566,0.673162,1.50963,1,3.0,1.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,243.0,3.0
2,2,0,0.0,0.0,0.0,227,0.560104,1.32834,1,1.0,1.0
49,206,104,0.504854,0.127439,1.00971,51,0.449817,0.890983,1,159.0,1.0
21,84,44,0.52381,0.137188,1.04762,20,0.494929,0.944864,1,55.0,5.0
2,2,0,0.0,0.0,0.0,106,0.607953,3.08653,1,131.0,3.0
202,946,302,0.319239,0.0509567,0.638478,322,0.535658,1.67792,1,393.0,3.0
244,1807,629,0.348091,0.0605836,0.696182,589,0.741162,2.12922,1,59.0,11.0
218,1745,705,0.404011,0.0816126,0.808023,520,0.735802,1.82124,1,3.0,1.0
157,746,248,0.33244,0.0552581,0.664879,249,0.552082,1.6607,1,68.0,14.0
99,686,134,0.195335,0.0190779,0.390671,276,0.98292,5.03196,1,126.0,6.0
1596,34066,14538,0.42676,0.091062,0.85352,9764,1.34981,3.16294,2,1.0,1.0
13,39,15,0.384615,0.0739645,0.769231,12,0.580163,1.50842,1,1.0,1.0
53,213,87,0.408451,0.083416,0.816901,63,0.510518,1.24989,1,185.0,4.0
70,235,55,0.234043,0.027388,0.468085,90,0.542251,2.31689,1,1.0,1.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,108.0,5.0
109,482,142,0.294606,0.0433963,0.589212,170,0.581292,1.97312,1,95.0,5.0
230,1630,460,0.282209,0.0398208,0.564417,585,0.791821,2.8058,1,63.0,13.0
45,143,55,0.384615,0.0739645,0.769231,44,0.453654,1.1795,1,192.0,4.0
43,131,41,0.312977,0.0489773,0.625954,45,0.494274,1.57926,1,3.0,1.0
24,66,12,0.181818,0.0165289,0.363636,27,0.618287,3.40058,1,41.0,5.0
4,9,3,0.333333,0.0555556,0.666667,3,0.785964,2.35789,1,389.0,2.0
58,247,129,0.522267,0.136382,1.04453,59,0.425144,0.814036,1,655.0,1.0
366,3673,1715,0.466921,0.109008,0.933842,979,0.750308,1.60693,1,2.0,1.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,105.0,8.0
2,2,0,0.0,0.0,0.0,32,0.521943,1.5995,1,172.0,5.0
1490,26452,8494,0.32111,0.0515558,0.64222,8979,1.36263,4.2435,1,116.0,4.0
322,2945,1093,0.371138,0.0688715,0.742275,926,0.828973,2.2336,1,94.0,3.0
112,596,150,0.251678,0.0316709,0.503356,223,0.71744,2.85063,1,32.0,11.0
60,261,119,0.455939,0.10394,0.911877,71,0.48966,1.07396,1,1.0,1.0
2,2,0,0.0,0.0,0.0,313,0.868837,3.92441,1,604.0,1.0
167,914,342,0.374179,0.0700051,0.748359,286,0.578388,1.54575,1,38.0,21.0
2,5,3,0.6,0.18,1.2,1,0.715338,1.19223,1,205.0,3.0
30,142,50,0.352113,0.0619917,0.704225,46,0.71242,2.02327,1,47.0,11.0
24,92,20,0.217391,0.0236295,0.434783,36,0.76383,3.51362,1,3.0,1.0
14,30,4,0.133333,0.00888889,0.266667,13,0.628636,4.71477,1,3.0,1.0
3,4,0,0.0,0.0,0.0,479,0.773788,2.02175,1,164.0,4.0
45,155,63,0.406452,0.0826015,0.812903,46,0.466697,1.14822,1,1.0,1.0
166,1241,463,0.373086,0.0695967,0.746172,389,0.757449,2.03022,1,98.0,12.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,1.0,1.0
87,406,174,0.428571,0.0918367,0.857143,116,0.511144,1.19267,1,229.0,5.0
2,2,0,0.0,0.0,0.0,426,0.709759,1.7347,1,2.0,1.0
98,419,167,0.398568,0.0794282,0.797136,126,0.490316,1.23019,1,309.0,3.0
4,6,0,0.0,0.0,0.0,10,0.683808,2.20338,1,72.0,5.0
225,1451,491,0.338387,0.057253,0.676775,480,0.674749,1.99402,1,1.0,1.0
6,13,3,0.230769,0.0266272,0.461538,5,0.748093,3.24174,1,287.0,2.0
51,196,80,0.408163,0.0832986,0.816327,58,0.496129,1.21552,1,1.0,1.0
145,1021,389,0.380999,0.0725801,0.761998,316,0.724258,1.90094,1,291.0,2.0
52,312,190,0.608974,0.185425,1.21795,61,0.47033,0.772332,1,48.0,8.0
599,9925,4313,0.434559,0.0944208,0.869118,2806,1.17208,2.69716,1,494.0,6.0
600,7068,2608,0.368987,0.0680757,0.737974,2230,0.965544,2.61674,1,1.0,1.0
2,2,0,0.0,0.0,0.0,1,0.591647,0.828306,1,32.0,25.0
143,811,301,0.371147,0.0688749,0.742293,255,0.612996,1.65163,1,261.0,3.0
7,13,1,0.0769231,0.00295858,0.153846,6,0.769467,10.0031,1,75.0,4.0
102,569,115,0.202109,0.020424,0.404218,227,0.807768,3.99669,1,3.0,1.0
143,1025,479,0.467317,0.109193,0.934634,273,0.634097,1.35689,1,62.0,7.0
9,16,0,0.0,0.0,0.0,335,0.629528,1.85209,1,18.0,14.0
54,210,74,0.352381,0.0620862,0.704762,68,0.542265,1.53886,1,3.0,1.0
72,320,160,0.5,0.125,1.0,80,0.443531,0.887062,1,1.0,1.0
3,4,0,0.0,0.0,0.0,4265,1.03834,3.43863,1,2.0,1.0
135,596,124,0.208054,0.0216432,0.416107,236,0.629907,3.02762,1,56.0,7.0
8,20,0,0.0,0.0,0.0,73,0.470772,1.17936,1,3.0,1.0
3,7,3,0.428571,0.0918367,0.857143,2,0.788863,1.84068,1,1772.0,1.0
60,239,115,0.481172,0.115763,0.962343,62,0.434466,0.902934,1,2.0,1.0
4,15,9,0.6,0.18,1.2,3,0.637706,1.06284,1,242.0,4.0
202,1257,421,0.334924,0.0560872,0.669849,418,0.667662,1.99347,1,867.0,1.0
174,1076,330,0.306691,0.0470298,0.613383,373,0.707062,2.30545,1,57.0,15.0
654,7009,2079,0.296619,0.0439913,0.593237,2465,0.980096,3.30423,1,1.0,1.0
4,6,0,0.0,0.0,0.0,987,0.759393,2.06974,1,35.0,18.0
603,10494,4746,0.452258,0.102269,0.904517,2874,1.18534,2.62093,1,48.0,8.0
226,1944,758,0.389918,0.0760179,0.779835,593,0.797852,2.04621,1,200.0,2.0
272,1776,366,0.206081,0.0212347,0.412162,705,0.797648,3.87055,1,55.0,12.0
4,6,0,0.0,0.0,0.0,6679,1.41009,3.36627,2,249.0,3.0
6,16,2,0.125,0.0078125,0.25,7,0.968896,7.75117,1,2.0,1.0
86,317,125,0.394322,0.0777448,0.788644,96,0.446323,1.13187,1,2.0,1.0
103,476,154,0.323529,0.0523356,0.647059,161,0.58377,1.80438,1,5.0,1.0
177,1155,371,0.321212,0.0515886,0.642424,392,0.723144,2.2513,1,143.0,1.0
1149,41881,8801,0.210143,0.02208,0.420286,16540,3.11447,14.8207,1,1.0,1.0
7,12,0,0.0,0.0,0.0,680,1.01382,3.71736,1,154.0,6.0
39,150,62,0.413333,0.0854222,0.826667,44,0.518455,1.25433,1,2.0,1.0
14,63,35,0.555556,0.154321,1.11111,14,0.555759,1.00037,1,7.0,5.0
159,1017,413,0.406096,0.0824571,0.812193,302,0.631582,1.55525,1,5.0,2.0
82,387,147,0.379845,0.0721411,0.75969,120,0.565525,1.48883,1,230.0,2.0
1007,18864,5508,0.291985,0.0426275,0.583969,6678,1.55102,5.31198,1,87.0,5.0
3,4,0,0.0,0.0,0.0,138,0.515969,1.06369,1,18.0,13.0
64,312,158,0.50641,0.128226,1.01282,77,0.482378,0.952544,1,55.0,7.0
112,565,221,0.39115,0.0764993,0.782301,172,0.558026,1.42663,1,223.0,4.0
221,1158,334,0.288428,0.0415954,0.576857,412,0.608496,2.10969,1,362.0,1.0
5,20,12,0.6,0.18,1.2,4,0.614897,1.02483,1,519.0,1.0
2,5,3,0.6,0.18,1.2,1,0.715338,1.19223,1,1.0,1.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,27.0,8.0
100,601,113,0.18802,0.0176758,0.37604,244,0.878053,4.67,1,76.0,4.0
81,586,330,0.56314,0.158563,1.12628,128,0.57092,1.01381,1,205.0,1.0
2,2,0,0.0,0.0,0.0,1263,0.882728,2.37721,1,315.0,3.0
71,280,48,0.171429,0.0146939,0.342857,116,0.667633,3.89452,1,124.0,6.0
2,2,0,0.0,0.0,0.0,33,0.534603,1.63722,1,326.0,1.0
203,1339,477,0.356236,0.063452,0.712472,431,0.679022,1.9061,1,155.0,3.0
14,61,9,0.147541,0.0108842,0.295082,26,1.04022,7.05041,1,2.0,1.0
208,1511,805,0.53276,0.141916,1.06552,353,0.533808,1.00197,1,13.0,12.0
373,3012,912,0.302789,0.0458405,0.605578,1050,0.809178,2.67242,1,2.0,1.0
1019,7785,1931,0.248041,0.0307622,0.496082,2927,0.738173,2.97601,1,15.0,13.0
139,853,355,0.416178,0.0866021,0.832356,249,0.61119,1.46858,1,2.0,1.0
71,276,66,0.23913,0.0285917,0.478261,105,0.60587,2.53364,1,70.0,7.0
41,178,74,0.41573,0.0864159,0.831461,52,0.56358,1.35564,1,5.0,1.0
636,6563,2077,0.316471,0.050077,0.632942,2243,0.923928,2.91947,1,221.0,3.0
96,558,236,0.422939,0.0894387,0.845878,161,0.610596,1.4437,1,87.0,5.0
51,208,88,0.423077,0.089497,0.846154,60,0.507523,1.1996,1,83.0,3.0
38,96,22,0.229167,0.0262587,0.458333,37,0.491196,2.1434,1,8.0,8.0
2,2,0,0.0,0.0,0.0,73,0.470068,1.03726,1,20.0,12.0
64,242,104,0.429752,0.0923434,0.859504,69,0.452269,1.05239,1,4.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,34.0,19.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,2.0,1.0
51,166,48,0.289157,0.0418058,0.578313,59,0.521084,1.80208,1,154.0,9.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,114.0,6.0
2,6,4,0.666667,0.222222,1.33333,1,0.642549,0.963823,1,35.0,25.0
9,24,6,0.25,0.03125,0.5,9,0.724527,2.89811,1,3.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,50.0,22.0
2,2,0,0.0,0.0,0.0,3,0.785964,2.35789,1,4.0,3.0
2,2,0,0.0,0.0,0.0,31,0.581761,2.5856,1,3.0,3.0
3,4,0,0.0,0.0,0.0,890,0.76757,1.79639,1,239.0,1.0
42,140,50,0.357143,0.0637755,0.714286,45,0.499238,1.39787,1,190.0,3.0
5,19,11,0.578947,0.16759,1.15789,4,0.625609,1.0806,1,262.0,3.0
4,6,0,0.0,0.0,0.0,397,0.807536,2.46007,1,209.0,1.0
8,27,13,0.481481,0.115912,0.962963,7,0.611305,1.26963,1,173.0,4.0
109,800,410,0.5125,0.131328,1.025,195,0.616237,1.20241,1,2.0,2.0
46,210,120,0.571429,0.163265,1.14286,45,0.421261,0.737207,1,3.0,1.0
95,634,244,0.384858,0.0740579,0.769716,195,0.732536,1.90339,1,487.0,2.0
189,1147,449,0.391456,0.0766189,0.782912,349,0.603537,1.54178,1,32.0,29.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,107.0,5.0
11,25,5,0.2,0.02,0.4,10,0.650308,3.25154,1,258.0,3.0
29,101,43,0.425743,0.0906284,0.851485,29,0.498922,1.17189,1,1.0,1.0
3,4,0,0.0,0.0,0.0,74,0.464628,0.894409,1,35.0,25.0
3,8,4,0.5,0.125,1.0,2,0.738206,1.47641,1,403.0,3.0
152,761,245,0.321945,0.0518242,0.64389,258,0.589081,1.82976,1,158.0,7.0
7,20,4,0.2,0.02,0.4,8,0.878425,4.39212,1,2.0,2.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,4.0,1.0
68,305,151,0.495082,0.122553,0.990164,77,0.455804,0.920663,1,14.0,3.0
3,4,0,0.0,0.0,0.0,268,0.62929,1.35938,1,2.0,1.0
87,387,149,0.385013,0.0741175,0.770026,119,0.528581,1.37289,1,10.0,7.0
471,3256,1012,0.310811,0.0483017,0.621622,1122,0.678161,2.18191,1,34.0,23.0
352,2618,868,0.331551,0.054963,0.663102,875,0.727273,2.19355,1,23.0,17.0
98,611,291,0.476268,0.113416,0.952537,160,0.586012,1.23042,1,214.0,3.0
6,14,4,0.285714,0.0408163,0.571429,5,0.727086,2.5448,1,217.0,5.0
288,2139,527,0.246377,0.0303508,0.492754,806,0.840371,3.41092,1,128.0,3.0
54,339,95,0.280236,0.0392661,0.560472,122,0.892917,3.18631,1,189.0,3.0
233,1448,600,0.414365,0.085849,0.828729,424,0.575728,1.38942,1,62.0,9.0
54,225,95,0.422222,0.0891358,0.844444,65,0.511739,1.21201,1,30.0,29.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,32.0,21.0
84,479,213,0.444676,0.0988686,0.889353,133,0.590722,1.32843,1,26.0,22.0
5,8,0,0.0,0.0,0.0,1006,0.831994,1.88613,1,242.0,1.0
302,2530,932,0.368379,0.0678517,0.736759,799,0.777432,2.11041,1,52.0,20.0
69,261,95,0.363985,0.0662424,0.727969,83,0.497757,1.36752,1,991.0,2.0
82,399,69,0.172932,0.0149528,0.345865,165,0.773632,4.47361,1,97.0,6.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,2.0,1.0
141,1540,654,0.424675,0.0901746,0.849351,443,0.98567,2.321,1,2.0,1.0
4,8,2,0.25,0.03125,0.5,3,0.830482,3.32193,1,78.0,7.0
173,823,181,0.219927,0.024184,0.439854,321,0.636445,2.89389,1,44.0,3.0
45,177,81,0.457627,0.104711,0.915254,48,0.474501,1.03687,1,131.0,5.0
262,1925,637,0.330909,0.0547504,0.661818,644,0.748384,2.2616,1,6.0,1.0
210,1774,888,0.500564,0.125282,1.00113,443,0.649293,1.29712,1,87.0,3.0
2,2,0,0.0,0.0,0.0,1,1.04795,3.14385,1,1.0,1.0
704,7889,2353,0.298263,0.0444805,0.596527,2768,1.00893,3.38268,1,67.0,1.0
2,2,0,0.0,0.0,0.0,1038,0.709432,2.42997,1,240.0,3.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,60.0,5.0
6,10,0,0.0,0.0,0.0,300,0.560298,1.44498,1,2.0,1.0
74,452,172,0.380531,0.0724019,0.761062,140,0.71254,1.87249,1,52.0,6.0
598,5460,1586,0.290476,0.0421882,0.580952,1937,0.866728,2.98382,1,9.0,5.0
37,119,47,0.394958,0.0779959,0.789916,36,0.468779,1.18691,1,52.0,19.0
74,336,142,0.422619,0.0893034,0.845238,97,0.518858,1.22772,1,37.0,7.0
30,92,34,0.369565,0.0682892,0.73913,29,0.492246,1.33196,1,5.0,3.0
94,437,187,0.427918,0.0915567,0.855835,125,0.503615,1.1769,1,5.0,4.0
41,141,57,0.404255,0.0817112,0.808511,42,0.476634,1.17904,1,139.0,5.0
5,8,0,0.0,0.0,0.0,42,0.49214,1.28714,1,138.0,6.0
344,2700,796,0.294815,0.0434579,0.58963,952,0.806514,2.73566,1,225.0,2.0
123,833,327,0.392557,0.0770505,0.785114,253,0.704266,1.79405,1,24.0,17.0
606,5285,1013,0.191675,0.0183696,0.383349,2136,0.946739,4.93931,1,3.0,3.0
564,6282,2234,0.355619,0.0632325,0.711238,2024,0.944855,2.65693,1,6.0,1.0
90,493,239,0.484787,0.117509,0.969574,127,0.524022,1.08093,1,128.0,5.0
323,2960,794,0.268243,0.0359772,0.536486,1083,0.965906,3.60086,1,17.0,12.0
3,10,6,0.6,0.18,1.2,2,0.666667,1.11111,1,47.0,7.0
60,225,95,0.422222,0.0891358,0.844444,65,0.460565,1.09081,1,203.0,2.0
29,88,28,0.318182,0.0506198,0.636364,30,0.532009,1.67203,1,174.0,2.0
75,380,218,0.573684,0.164557,1.14737,81,0.41864,0.729739,1,73.0,5.0
44,202,114,0.564356,0.159249,1.12871,44,0.433773,0.768616,1,67.0,6.0
171,1465,453,0.309215,0.047807,0.61843,506,0.934686,3.02277,1,260.0,3.0
70,332,114,0.343373,0.0589527,0.686747,109,0.617635,1.79873,1,653.0,1.0
201,1178,432,0.366723,0.067243,0.733447,373,0.604244,1.64768,1,148.0,5.0
1243,26855,10877,0.405027,0.0820234,0.810054,7989,1.45115,3.58285,1,59.0,6.0
62,409,161,0.393643,0.0774774,0.787286,124,0.765778,1.94536,1,2.0,1.0
394,4141,1007,0.243178,0.0295678,0.486356,1567,1.09954,4.52155,1,48.0,18.0
9,21,5,0.238095,0.0283447,0.47619,8,0.67227,2.82354,1,25.0,15.0
3,4,0,0.0,0.0,0.0,470,0.686952,2.54251,1,2.0,1.0
35,125,53,0.424,0.089888,0.848,36,0.490518,1.15688,1,181.0,2.0
4,6,0,0.0,0.0,0.0,63,0.505396,4.75072,1,99.0,6.0
321,3804,1788,0.470032,0.110465,0.940063,1008,0.877088,1.86602,1,68.0,7.0
21,104,64,0.615385,0.189349,1.23077,20,0.472169,0.767275,1,15.0,13.0
184,1348,450,0.333828,0.0557205,0.667656,449,0.779699,2.33563,1,1.0,1.0
24,72,18,0.25,0.03125,0.5,27,0.605707,2.42283,1,6.0,2.0
37,218,136,0.623853,0.194596,1.24771,41,0.473863,0.759575,1,24.0,4.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,1.0,1.0
56,220,102,0.463636,0.107479,0.927273,59,0.449779,0.970111,1,2.0,1.0
2,2,0,0.0,0.0,0.0,367,0.583627,1.10477,1,37.0,16.0
43,192,96,0.5,0.125,1.0,48,0.488888,0.977776,1,59.0,25.0
122,483,109,0.225673,0.0254641,0.451346,187,0.571094,2.53063,1,129.0,2.0
46,189,93,0.492063,0.121063,0.984127,48,0.458377,0.931541,1,33.0,29.0
2,2,0,0.0,0.0,0.0,1235,0.794253,1.69499,1,3.0,1.0
59,243,31,0.127572,0.00813731,0.255144,106,0.753104,5.90337,1,4.0,4.0
4,10,4,0.4,0.08,0.8,3,0.75,1.875,1,6.0,1.0
100,421,131,0.311164,0.0484115,0.622328,145,0.552532,1.77569,1,372.0,3.0
336,3404,1260,0.370153,0.0685065,0.740306,1072,0.903309,2.44037,1,2.0,1.0
56,173,45,0.260116,0.0338301,0.520231,64,0.51065,1.96316,1,35.0,18.0
46,194,78,0.402062,0.0808269,0.804124,58,0.551127,1.37075,1,5.0,1.0
86,564,284,0.503546,0.126779,1.00709,140,0.591691,1.17505,1,154.0,7.0
181,945,289,0.30582,0.046763,0.61164,328,0.609039,1.9915,1,136.0,2.0
51,172,64,0.372093,0.0692266,0.744186,54,0.473635,1.27289,1,28.0,17.0
168,2050,1108,0.540488,0.146064,1.08098,471,0.846552,1.56627,1,2.0,1.0
193,1518,554,0.364954,0.0665957,0.729908,482,0.785035,2.15105,1,1.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,4.0,3.0
140,850,298,0.350588,0.0614561,0.701176,276,0.672976,1.91956,1,32.0,23.0
16,77,5,0.0649351,0.00210828,0.12987,36,1.19269,18.3674,1,6.0,1.0
466,5714,2060,0.360518,0.0649866,0.721036,1827,1.04356,2.89462,1,3.0,1.0
8,21,7,0.333333,0.0555556,0.666667,7,0.661766,1.9853,1,3.0,2.0
96,549,177,0.322404,0.0519723,0.644809,186,0.707227,2.1936,1,73.0,10.0
52,162,56,0.345679,0.059747,0.691358,53,0.461292,1.33445,1,2.0,1.0
2,7,5,0.714286,0.255102,1.42857,1,0.591647,0.828306,1,66.0,12.0
82,323,141,0.436533,0.0952803,0.873065,91,0.442274,1.01315,1,22.0,20.0
69,275,81,0.294545,0.0433785,0.589091,97,0.576304,1.95659,1,29.0,29.0
206,1268,360,0.283912,0.0403029,0.567823,454,0.710216,2.50154,1,534.0,2.0
7,18,6,0.333333,0.0555556,0.666667,6,0.682834,2.0485,1,2.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,44.0,5.0
3,4,0,0.0,0.0,0.0,144,0.575752,4.03027,1,776.0,2.0
53,248,122,0.491935,0.121,0.983871,63,0.496431,1.00914,1,1.0,1.0
3,4,0,0.0,0.0,0.0,36,1.02764,2.74833,1,1683.0,1.0
200,1883,709,0.376527,0.0708862,0.753054,587,0.896224,2.38024,1,2.0,1.0
270,3123,1759,0.56324,0.15862,1.12648,682,0.722814,1.28331,1,1.0,1.0
81,393,185,0.470738,0.110797,0.941476,104,0.494895,1.05132,1,5.0,3.0
92,593,253,0.426644,0.0910126,0.853288,170,0.66635,1.56184,1,1.0,1.0
109,816,388,0.47549,0.113045,0.95098,214,0.674283,1.41808,1,66.0,14.0
143,667,203,0.304348,0.0463138,0.608696,232,0.574471,1.88755,1,30.0,29.0
280,3333,1383,0.414941,0.0860882,0.829883,975,0.988449,2.38214,1,84.0,5.0
51,190,88,0.463158,0.107258,0.926316,51,0.438836,0.947488,1,25.0,23.0
79,257,75,0.291829,0.042582,0.583658,91,0.47798,1.63788,1,39.0,13.0
61,279,119,0.426523,0.0909611,0.853047,80,0.536258,1.25728,1,130.0,10.0
61,336,186,0.553571,0.153221,1.10714,75,0.486676,0.879156,1,1.0,1.0
242,1283,193,0.150429,0.0113144,0.300857,545,0.72455,4.81657,1,212.0,4.0
114,465,181,0.389247,0.0757567,0.778495,142,0.466968,1.19967,1,2.0,1.0
189,2074,1012,0.487946,0.119046,0.975892,531,0.847056,1.73596,1,78.0,4.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,28.0,8.0
53,299,157,0.525084,0.137856,1.05017,71,0.541115,1.03053,1,1.0,1.0
2,2,0,0.0,0.0,0.0,375,0.751849,1.8729,1,635.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,70.0,12.0
22,67,25,0.373134,0.0696146,0.746269,21,0.522731,1.40092,1,104.0,4.0
97,686,308,0.44898,0.100791,0.897959,189,0.686964,1.53006,1,1.0,1.0
178,1168,374,0.320205,0.0512658,0.640411,397,0.7271,2.27073,1,158.0,3.0
2,2,0,0.0,0.0,0.0,56,0.446369,1.0792,1,1.0,1.0
41,238,88,0.369748,0.0683568,0.739496,75,0.769707,2.08171,1,26.0,24.0
6,10,0,0.0,0.0,0.0,99,0.613881,1.52778,1,310.0,3.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,21.0,1.0
64,274,138,0.50365,0.126831,1.0073,68,0.435853,0.865389,1,43.0,10.0
89,465,181,0.389247,0.0757567,0.778495,142,0.598138,1.53665,1,1.0,1.0
279,2480,700,0.282258,0.0398348,0.564516,890,0.939758,3.32943,1,149.0,4.0
114,785,247,0.31465,0.0495022,0.629299,269,0.815114,2.59054,1,3.0,1.0
510,5424,1888,0.348083,0.0605807,0.696165,1768,0.928326,2.66697,1,24.0,8.0
3,4,0,0.0,0.0,0.0,97,0.569698,1.1639,1,53.0,18.0
154,1462,704,0.481532,0.115937,0.963064,379,0.777592,1.61483,1,212.0,3.0
13,35,11,0.314286,0.0493878,0.628571,12,0.597821,1.90216,1,330.0,4.0
43,185,95,0.513514,0.131848,1.02703,45,0.461593,0.898893,1,314.0,2.0
254,1678,584,0.348033,0.0605636,0.696067,547,0.667808,1.91881,1,2.0,1.0
2,2,0,0.0,0.0,0.0,22,0.529583,1.69466,1,120.0,3.0
53,209,71,0.339713,0.0577024,0.679426,69,0.561123,1.65176,1,27.0,13.0
70,471,259,0.549894,0.151192,1.09979,106,0.566507,1.03021,1,232.0,4.0
105,681,287,0.421439,0.0888054,0.842878,197,0.662228,1.57135,1,474.0,2.0
5,25,17,0.68,0.2312,1.36,4,0.572271,0.841574,1,243.0,3.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,2.0,1.0
112,724,354,0.48895,0.119536,0.977901,185,0.5776,1.18131,1,1122.0,1.0
134,687,269,0.391557,0.0766586,0.783115,209,0.54978,1.40408,1,50.0,19.0
424,3673,1211,0.329703,0.0543521,0.659406,1231,0.814386,2.47006,1,281.0,2.0
6,15,5,0.333333,0.0555556,0.666667,5,0.708562,2.12569,1,50.0,8.0
83,328,128,0.390244,0.0761452,0.780488,100,0.478887,1.22715,1,153.0,11.0
181,1345,327,0.243123,0.0295543,0.486245,509,0.898819,3.69698,1,202.0,5.0
94,307,79,0.257329,0.0331091,0.514658,114,0.487615,1.89491,1,476.0,3.0
54,181,63,0.348066,0.0605751,0.696133,59,0.483945,1.39038,1,2.0,1.0
206,1068,390,0.365169,0.066674,0.730337,339,0.543369,1.48799,1,5.0,1.0
75,304,86,0.282895,0.0400147,0.565789,109,0.585343,2.06912,1,478.0,1.0
103,603,305,0.505804,0.127919,1.01161,149,0.520301,1.02866,1,288.0,2.0
246,2822,1346,0.476967,0.113749,0.953933,738,0.869425,1.82282,1,72.0,6.0
2,2,0,0.0,0.0,0.0,116,0.568304,1.63158,1,109.0,3.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,72.0,6.0
